44.9713257060471,127.666211886461,113.598899988353,-111.834222437706
45.0684102321271,127.607068394244,113.318613596964,-111.560952889875
45.1798819283595,127.561960103907,113.036529381266,-111.292720039319
45.3051517783554,127.530954083914,112.753761626096,-111.030546082488
45.443579301582,127.514074025585,112.471420231604,-110.775425433818
45.5944772868349,127.511301326627,112.190606634468,-110.528321500723
45.7571165471194,127.522576116773,111.912409860378,-110.290163596057
45.9307306544966,127.547798218706,111.637902711115,-110.061843989358
46.1145206182318,127.586828041225,111.368138087824,-109.844215098043
46.3076594745301,127.639487404655,111.104145451336,-109.638086820325
46.5092967609065,127.70556030115,110.846927419897,-109.444224012236
46.7185628527155,127.784793594952,110.597456504528,-109.263344111762
46.9345731435209,127.876897669664,110.356671982331,-109.096114913696
47.1564320547764,127.981547031349,110.12547690831,-108.94315249936
47.3832368637032,128.098380877697,109.904735266772,-108.805019325737
47.6140813412925,128.227003644656,109.695269263882,-108.682222478891
47.8480591950391,128.366985542795,109.497856763577,-108.575212096711
48.0842673133577,128.517863096336,109.313228869685,-108.484379966033
48.3218088106645,128.679139698227,109.142067657687,-108.410058299031
48.5597958738716,128.85028619484,108.985004060114,-108.352518693507
48.7973524125609,129.030741513962,108.842615910037,-108.311971281234
49.0336165164324,129.219913349658,108.715426147437,-108.288564067937
49.2677427247709,129.417178917351,108.603901193468,-108.282382467798
49.4989041137043,129.62188579216,108.508449497669,-108.293449034584
49.7262942079376,129.833352843109,108.429420263086,-108.321723390618
49.9491287244875,130.050871275335,108.367102354019,-108.367102353928
50.1666471567127,130.273705791893,108.321723390699,-108.429420262989
50.3781142076668,130.50109588614,108.293449034652,-108.508449497571
50.5828210824877,130.732257275095,108.282382467852,-108.603901193375
50.7800866501979,130.966383483461,108.288564067977,-108.715426147354
50.9692584859157,131.202647587364,108.311971281262,-108.84261590997
51.1497138050633,131.44020412609,108.352518693526,-108.985004060069
51.320860301704,131.678191189335,108.410058299045,-109.142067657667
51.4821369036245,131.915732686682,108.484379966048,-109.313228869694
51.6330144571951,132.15194080504,108.575212096734,-109.497856763617
51.7729963553621,132.385918658824,108.682222478928,-109.695269263954
51.901619122348,132.616763136447,108.805019325797,-109.904735266873
52.0184529687198,132.843567945403,108.943152499448,-110.125476908436
52.1231023304241,133.065426856681,109.096114913818,-110.356671982478
52.2152064051524,133.281437147501,109.263344111924,-110.597456504689
52.2944396989669,133.490703239317,109.444224012442,-110.846927420063
52.3605125954694,133.692340525693,109.638086820575,-111.104145451499
52.4131719589021,133.885479381983,109.844215098337,-111.368138087974
52.4522017814214,134.069269345703,110.061843989694,-111.637902711244
52.4774238833507,134.242883453058,110.290163596429,-111.912409860479
52.4886986734913,134.405522713317,110.528321501123,-112.190606634533
52.4859259745261,134.556420698541,110.775425434237,-112.47142023163
52.4690459161903,134.694848221737,111.030546082914,-112.75376162608
52.4380398961922,134.820118071704,111.29272003974,-113.03652938121
